date,hour,obs_PM2.5,obs_PM2.5_stdev,obs_PM10,obs_PM10_stdev 
2020-12-11,4:00:00,156.05,54.18,301.6,96.05
2020-12-11,5:00:00,167.92,67.67,337.58,91.32
2020-12-11,6:00:00,172.45,64.26,342.08,96.13
2020-12-11,7:00:00,173.76,60,339.59,102.46
2020-12-11,8:00:00,157.35,53.5,329.55,98.36
2020-12-11,9:00:00,137.02,48.94,293,96.93
2020-12-11,10:00:00,134.85,55.74,295.95,152.86
2020-12-11,11:00:00,115.89,44.17,282.12,100.21
2020-12-11,12:00:00,132.04,55.31,340.85,118.24
2020-12-11,13:00:00,164.3,82.96,360.6,141.51
2020-12-11,14:00:00,188.36,76.53,383.45,129.91
2020-12-11,15:00:00,204.24,72.56,389.32,107.81
2020-12-11,16:00:00,202.5,65.35,378.56,86.73
2020-12-11,17:00:00,211.39,65.93,351.09,81.84
2020-12-11,18:00:00,222.41,82.28,346.8,78.84
2020-12-11,19:00:00,252.14,130.13,363.57,50.76
2020-12-11,20:00:00,238.02,69.58,363.53,80.02
2020-12-11,21:00:00,226.79,71.41,353.13,81.54
2020-12-11,22:00:00,216.09,71.12,330.23,84.49
2020-12-11,23:00:00,215.76,77.22,323.4,88.75
2020-12-12,0:00:00,197.14,79.49,305.97,86.6
2020-12-12,1:00:00,201.38,80.46,328.53,87.33
2020-12-12,2:00:00,196.94,89.58,294.63,109.1
2020-12-12,3:00:00,181.3,92.9,260.22,118.75
2020-12-12,4:00:00,166.35,73.98,244.45,72
2020-12-12,5:00:00,156.71,78.93,261.87,126.64
2020-12-12,6:00:00,165.26,87.99,257.75,103.33
2020-12-12,7:00:00,173.24,73.55,279.48,92.33
2020-12-12,8:00:00,195.82,91.83,295.83,112.18
2020-12-12,9:00:00,240.97,98.82,365.01,116.02
2020-12-12,10:00:00,257.56,90.34,381.87,98.45
2020-12-12,11:00:00,242.35,88.19,377.88,108.91
2020-12-12,12:00:00,232.26,78.17,341.87,108.91
2020-12-12,13:00:00,218.41,84.39,323.88,98.88
2020-12-12,14:00:00,200.53,81.53,320.85,95.26
2020-12-12,15:00:00,234.36,66.26,346.52,73.57
2020-12-12,16:00:00,229.55,56.5,352.2,67.97
2020-12-12,17:00:00,220.07,80.2,340.02,124.06
2020-12-12,18:00:00,220.6,69.59,362.5,112.02
2020-12-12,19:00:00,210.02,63.97,349.46,117.77
2020-12-12,20:00:00,160.29,61.18,260,93.59
2020-12-12,21:00:00,121.92,45.47,202.63,75.93
2020-12-12,22:00:00,112.77,37.21,171.77,56.11
2020-12-12,23:00:00,116.45,48.86,195.87,74.15
2020-12-13,0:00:00,118.96,44.28,203.49,74.3
2020-12-13,1:00:00,116.05,40.66,200.71,75.42
2020-12-13,2:00:00,125.07,30.24,209.53,52.01
2020-12-13,3:00:00,118.01,40.37,196.75,77.76
2020-12-13,4:00:00,108.84,37.18,167.76,65.15
2020-12-13,5:00:00,96.45,36.16,150.67,51.77
2020-12-13,6:00:00,80.94,25.85,140.62,46.98
2020-12-13,7:00:00,66.77,21.41,122.56,41.21
2020-12-13,8:00:00,57.11,17.07,120.6,37.02
2020-12-13,9:00:00,49.55,14.76,104.51,32.78
2020-12-13,10:00:00,44.5,12.98,96.9,27.35
2020-12-13,11:00:00,45.66,18.3,98.75,34.04
2020-12-13,12:00:00,59.18,25.14,112.3,41.89
2020-12-13,13:00:00,71.4,33.44,129.53,45.09
2020-12-13,14:00:00,84.89,36.26,148.15,53.09
2020-12-13,15:00:00,86.3,42.81,144.46,57.1
2020-12-13,16:00:00,88.08,29.62,131.97,38.05
2020-12-13,17:00:00,82.02,31.27,131.2,41.49
2020-12-13,18:00:00,87.1,32.86,136.76,47.93
2020-12-13,19:00:00,91.56,37.09,149.26,63.84
2020-12-13,20:00:00,85.7,35.63,131.85,59.7
2020-12-13,21:00:00,75.59,31.85,119.47,53.42
2020-12-13,22:00:00,64.43,30.13,102.92,49.41
2020-12-13,23:00:00,83.94,45.32,137.17,80.09
2020-12-14,0:00:00,97.02,54.87,140.26,78.58
2020-12-14,1:00:00,100.66,49.44,143.29,66.32
2020-12-14,2:00:00,103.22,46.01,161.13,74.51
2020-12-14,3:00:00,102.33,37.3,163.86,57.02
2020-12-14,4:00:00,79.41,25.43,134.74,36
2020-12-14,5:00:00,69.38,19.74,128.07,30.42
2020-12-14,6:00:00,72.93,25.12,134.44,36.75
2020-12-14,7:00:00,66.77,18.83,132.19,33.65
2020-12-14,8:00:00,64.35,26.2,130.43,32.73
2020-12-14,9:00:00,59.12,18.31,124.07,29.94
2020-12-14,10:00:00,59.03,18.4,119.71,35.68
2020-12-14,11:00:00,59.68,16.76,130.02,39.35
2020-12-14,12:00:00,82.83,28.78,158.37,51.34
2020-12-14,13:00:00,91.6,44.12,166.9,66.56
2020-12-14,14:00:00,108.64,48.19,192.31,58.15
2020-12-14,15:00:00,105.55,35.96,177.1,43.08
2020-12-14,16:00:00,106.01,41.86,170.09,50.37
2020-12-14,17:00:00,98.86,36.29,167.89,37.06
2020-12-14,18:00:00,103.04,36.27,163.45,39.14
2020-12-14,19:00:00,101.24,33.92,166.58,43.07
2020-12-14,20:00:00,93.04,29.97,155.35,44.75
2020-12-14,21:00:00,87.26,28.21,142.02,39.27
2020-12-14,22:00:00,80.74,28.55,129.73,39.08
2020-12-14,23:00:00,85.04,54.06,136.52,66.67
2020-12-15,0:00:00,89.92,35.23,149.72,36.78
2020-12-15,1:00:00,81.88,28.26,141.57,43.03
2020-12-15,2:00:00,81.15,27.56,150.75,37.94
2020-12-15,3:00:00,102.8,33.21,176.77,44.02
2020-12-15,4:00:00,135.12,49.89,205.83,51.87
2020-12-15,5:00:00,131.4,35.91,199.24,44.64
2020-12-15,6:00:00,138.65,42.02,204.04,51.66
2020-12-15,7:00:00,128.82,34.87,211.52,48.43
2020-12-15,8:00:00,127,39.5,215.44,64.26
2020-12-15,9:00:00,120.67,42.77,216.6,63.6
2020-12-15,10:00:00,114.18,54.77,211.07,84.87
2020-12-15,11:00:00,92.93,51.85,202.11,93.19
2020-12-15,12:00:00,113.94,61.79,232.89,89.96
2020-12-15,13:00:00,133.06,67.63,250.8,96.47
2020-12-15,14:00:00,149.24,91.49,262.12,100.79
2020-12-15,15:00:00,131.53,43.51,236.33,67.75
2020-12-15,16:00:00,139.47,41.32,225.6,60.17
2020-12-15,17:00:00,125.13,41.45,199.33,56.95
2020-12-15,18:00:00,119.89,35.88,205.08,45.87
2020-12-15,19:00:00,109.21,26.74,174.68,34.59
2020-12-15,20:00:00,100.17,29.63,159.24,41.86
2020-12-15,21:00:00,96.98,30.71,152.54,44.42
2020-12-15,22:00:00,93.9,32.13,157.68,44.89
2020-12-15,23:00:00,91.75,38.95,159.77,53.21
2020-12-16,0:00:00,111.83,59.62,166.94,70.6
2020-12-16,1:00:00,101.88,34.93,165.8,42.23
2020-12-16,2:00:00,114.49,44.95,186.55,48.88
2020-12-16,3:00:00,109.77,45.6,186.05,62.77
2020-12-16,4:00:00,115.51,39.04,208.21,67.61
2020-12-16,5:00:00,117.84,44.45,201.18,47.59
2020-12-16,6:00:00,118.42,30.51,196.19,42.03
2020-12-16,7:00:00,105.47,31.7,186.17,57.8
2020-12-16,8:00:00,92.17,31.53,166.51,40.03
2020-12-16,9:00:00,77.93,21.19,160.42,43.63
2020-12-16,10:00:00,59.03,22.78,141.57,44.04
2020-12-16,11:00:00,68.5,39.69,167.31,95.82
2020-12-16,12:00:00,91.96,53.58,212.39,107.17
2020-12-16,13:00:00,136.87,84.14,272.41,114.78
2020-12-16,14:00:00,154.78,63.34,283.66,94.86
2020-12-16,15:00:00,148.01,37.27,245.17,60.65
2020-12-16,16:00:00,137.12,40.07,225.43,52.48
2020-12-16,17:00:00,141.61,38.53,223.58,52.53
2020-12-16,18:00:00,131.45,37.33,211.83,53.77
2020-12-16,19:00:00,116.76,42.98,192.92,53.94
2020-12-16,20:00:00,117.77,31.31,183.2,47.39
2020-12-16,21:00:00,104.06,32.01,165.05,38.41
2020-12-16,22:00:00,98.22,22.7,154.78,35.18
2020-12-16,23:00:00,92.18,21.22,148.24,33.99
2020-12-17,0:00:00,93.78,22.99,141.38,30.72
2020-12-17,1:00:00,88.46,25.56,141.47,31.95
2020-12-17,2:00:00,101.94,29.79,155.38,38.21
2020-12-17,3:00:00,113.68,36.02,167.85,44.28
2020-12-17,4:00:00,122.18,35.67,190.08,51.83
2020-12-17,5:00:00,115.7,29.72,186.43,43.01
2020-12-17,6:00:00,112.26,32.33,195.46,56.04
2020-12-17,7:00:00,113.59,30.87,202.25,50.7
2020-12-17,8:00:00,101.01,30.11,190.89,43.47
2020-12-17,9:00:00,99.97,32.44,195.65,52.99
2020-12-17,10:00:00,92.5,27.81,186.98,47.93
2020-12-17,11:00:00,94.45,34.78,187.95,53.93
2020-12-17,12:00:00,128.39,60.2,226.56,74.16
2020-12-17,13:00:00,169.42,63.85,276.74,82.41
2020-12-17,14:00:00,184.81,68.6,325.07,101.89
2020-12-17,15:00:00,199.6,67.15,325.53,96.79
2020-12-17,16:00:00,192.67,67.13,315.04,89.91
2020-12-17,17:00:00,190.01,68.61,303.75,80.17
2020-12-17,18:00:00,171.64,67.69,269.53,76.68
2020-12-17,19:00:00,152.82,68.28,233.68,76.15
2020-12-17,20:00:00,134.12,39.07,207.15,46.38
2020-12-17,21:00:00,125.13,43.65,188.35,55.77
2020-12-17,22:00:00,126.96,48.12,183.5,61.54
2020-12-17,23:00:00,130,54.88,192.87,61.56
2020-12-18,0:00:00,132.24,52.34,188.4,59.38
2020-12-18,1:00:00,130.05,45.78,193.08,53.14
2020-12-18,2:00:00,129.19,45.76,193.79,50.09
2020-12-18,3:00:00,131,42.39,216.34,59.31
2020-12-18,4:00:00,124.28,40.91,224.07,60.07
2020-12-18,5:00:00,117.94,34.43,213.81,53.99
2020-12-18,6:00:00,91.8,18.79,202.3,42.94
2020-12-18,7:00:00,72.98,19.53,179,54.6
2020-12-18,8:00:00,58.13,16.08,162.26,61
2020-12-18,9:00:00,57.46,19.8,155.48,64.43
2020-12-18,10:00:00,55.8,17.77,147.36,47.89
2020-12-18,11:00:00,58,14.58,150.9,45.78
2020-12-18,12:00:00,78.66,21.98,197.91,72.28
2020-12-18,13:00:00,151.87,124.62,291.48,154.52
2020-12-18,14:00:00,171.26,74,336.63,125.56
2020-12-18,15:00:00,203.62,61.13,373.43,99.07
2020-12-18,16:00:00,208.95,69.24,375.42,127.59
2020-12-18,17:00:00,203.47,66.07,353.25,114.57
2020-12-18,18:00:00,184.84,64.12,320.6,133.71
2020-12-18,19:00:00,159.83,55.64,260.79,103.35
2020-12-18,20:00:00,140.77,42.01,236.65,78.94
2020-12-18,21:00:00,138.25,39.83,222.84,70.37
2020-12-18,22:00:00,129.43,32.17,213.79,45.64
2020-12-18,23:00:00,144.6,42.74,218.07,55.89
2020-12-19,0:00:00,151.33,56.73,229.33,71.06
2020-12-19,1:00:00,159.34,54.87,241.57,69.17
2020-12-19,2:00:00,176.66,65.03,272.79,84.94
2020-12-19,3:00:00,183,65.94,302.88,81.77
2020-12-19,4:00:00,170.37,49.99,298.3,74.78
2020-12-19,5:00:00,138.74,43.8,256.79,68.39
2020-12-19,6:00:00,104.53,28.49,209.02,54.63
2020-12-19,7:00:00,83.28,22.22,193.04,68
2020-12-19,8:00:00,74.04,22.25,170.52,49.86
2020-12-19,9:00:00,76.7,24.88,169.96,48.2
2020-12-19,10:00:00,71.83,16.76,160.51,47.98
2020-12-19,11:00:00,77.85,14.25,176.39,42.09
2020-12-19,12:00:00,102.94,39.44,229.54,79.98
2020-12-19,13:00:00,170.02,110.79,316.11,138.88
2020-12-19,14:00:00,179.2,64.03,329.68,110.97
2020-12-19,15:00:00,208.11,82.83,385.14,140.05
2020-12-19,16:00:00,229.55,94.86,397.26,146.3
2020-12-19,17:00:00,223.97,80.61,385.37,139.37
2020-12-19,18:00:00,183.38,60.35,332.75,142.45
2020-12-19,19:00:00,180.22,67.73,311.02,114.05
2020-12-19,20:00:00,177.19,60.25,297.35,92.31
2020-12-19,21:00:00,171.88,50.77,269.1,74.99
2020-12-19,22:00:00,160.19,61.15,257.2,85.46
2020-12-19,23:00:00,174.7,63.89,259.11,75.56
2020-12-20,0:00:00,157.94,53.32,243.44,69.91
2020-12-20,1:00:00,161.11,57.42,253.55,68.89
2020-12-20,2:00:00,185.09,81.06,285.23,95.25
2020-12-20,3:00:00,190.19,72.38,306.13,93.53
2020-12-20,4:00:00,193.25,54.6,306.6,74.52
2020-12-20,5:00:00,172.64,55.81,290.37,75.34
2020-12-20,6:00:00,138.67,50.35,248.31,70.75
2020-12-20,7:00:00,116.6,37.9,236.35,63.88
2020-12-20,8:00:00,99.3,34.99,197.57,50.03
2020-12-20,9:00:00,88.55,22.66,199.39,36.66
2020-12-20,10:00:00,87.04,28.85,194.74,53.12
2020-12-20,11:00:00,92.81,27.52,212.9,68.67
2020-12-20,12:00:00,115.54,35.13,265.14,80.8
2020-12-20,13:00:00,190.03,100.61,350.2,141.44
2020-12-20,14:00:00,206.18,99.41,389.45,159.19
2020-12-20,15:00:00,213.88,88.62,375.99,144.56
2020-12-20,16:00:00,224.88,70.85,368.28,115.51
2020-12-20,17:00:00,213.59,51.69,341.57,90.36
2020-12-20,18:00:00,184.17,61.93,289.58,108.41
2020-12-20,19:00:00,180.88,51.54,266.71,70.12
2020-12-20,20:00:00,197.91,64.03,306.79,112.28
2020-12-20,21:00:00,191.14,60.66,291.47,78.33
2020-12-20,22:00:00,162.04,56.14,245.35,79.96
2020-12-20,23:00:00,167.59,59.71,248.83,81.28
2020-12-21,0:00:00,153.54,53.5,234.53,67.57
2020-12-21,1:00:00,158.74,55.64,246.12,77.69
2020-12-21,2:00:00,174.32,64.53,291.37,98.64
2020-12-21,3:00:00,209.49,83.31,358.87,127.36
2020-12-21,4:00:00,207.08,53.98,353.68,53.79
2020-12-21,5:00:00,200.55,66.9,347.26,94.05
2020-12-21,6:00:00,178.28,75.96,311.28,98.39
2020-12-21,7:00:00,178.66,53.03,308.62,77.44
2020-12-21,8:00:00,144.07,36.42,260.88,50.58
2020-12-21,9:00:00,110.38,26.35,215.16,51.62
2020-12-21,10:00:00,88.14,21.85,192.59,64.64
2020-12-21,11:00:00,107.61,47.55,236.98,98.45
2020-12-21,12:00:00,135.82,56.27,307.47,112.27
2020-12-21,13:00:00,180.74,74.32,409.75,132.84
2020-12-21,14:00:00,233.73,114.53,454.89,151.91
2020-12-21,15:00:00,290.53,116.13,516.05,188.71
2020-12-21,16:00:00,295.42,109.27,524.61,157.53
2020-12-21,17:00:00,305.74,99.58,532.32,167.08
2020-12-21,18:00:00,293.06,79.71,527.35,101.58
2020-12-21,19:00:00,250.34,76.59,443.8,73.82
2020-12-21,20:00:00,247.89,96.97,390.32,142.25
2020-12-21,21:00:00,305.9,103.9,461.69,96.67
2020-12-21,22:00:00,313.81,91.69,456.9,126.57
2020-12-21,23:00:00,272.5,115.77,399.76,144.43
2020-12-22,0:00:00,257.83,124.34,367.72,157.66
2020-12-22,1:00:00,208.74,113.56,312.77,165.94
2020-12-22,2:00:00,318.78,165.55,467.47,182.87
2020-12-22,3:00:00,363.74,145.85,561.89,140.1
2020-12-22,4:00:00,320.69,174.96,526.5,238.99
2020-12-22,5:00:00,390.23,174.63,533.56,249.24
2020-12-22,6:00:00,336.85,152.96,508.81,203.14
2020-12-22,7:00:00,334.94,137.64,519.78,158.42
2020-12-22,8:00:00,230.98,103,365.59,143.97
2020-12-22,9:00:00,219.81,111.31,355.64,145.79
2020-12-22,10:00:00,178.21,80.89,328.9,146.58
2020-12-22,11:00:00,160.88,75.95,314.76,130.09
2020-12-22,12:00:00,210.57,133.76,404.12,192.88
2020-12-22,13:00:00,242.14,105.38,476.23,205.67
2020-12-22,14:00:00,304.11,127.87,574.42,210.11
2020-12-22,15:00:00,346.39,143.56,594.6,243.89
2020-12-22,16:00:00,429.11,187.41,693.78,211.26
2020-12-22,17:00:00,437.09,160.74,663.59,187.46
2020-12-22,18:00:00,416.3,134.36,637.53,165.97
2020-12-22,19:00:00,434.3,151.75,669.36,146.06
2020-12-22,20:00:00,366.71,112.89,594.41,139.15
2020-12-22,21:00:00,336.48,133.04,522.39,174.39
2020-12-22,22:00:00,385.53,123.71,562.34,181.38
2020-12-22,23:00:00,340.05,104.94,499.9,165.97
2020-12-23,0:00:00,344.71,124.32,521.11,158.32
2020-12-23,1:00:00,367.75,125.99,549.86,194.84
2020-12-23,2:00:00,419.77,143.07,599,203.23
2020-12-23,3:00:00,418.4,157.58,645.44,200.75
2020-12-23,4:00:00,362.65,115.92,545.79,152.39
2020-12-23,5:00:00,304.14,102.36,476.79,175.79
2020-12-23,6:00:00,274.95,77.83,422.04,115.95
2020-12-23,7:00:00,244.1,74.34,361.49,103.03
2020-12-23,8:00:00,201.66,64,302.92,89.11
2020-12-23,9:00:00,174.12,56.01,272.34,82.02
2020-12-23,10:00:00,151.97,38.49,266.51,71.28
2020-12-23,11:00:00,150.2,38.28,273.13,69.59
2020-12-23,12:00:00,174.05,56.34,324.41,86.77
2020-12-23,13:00:00,230.53,101.22,442.9,171.86
2020-12-23,14:00:00,306.94,172.55,518.9,160.09
2020-12-23,15:00:00,347.08,167.03,580.73,213.96
2020-12-23,16:00:00,342.99,124.5,595.7,193.66
2020-12-23,17:00:00,405.05,109.44,651.58,159.17
2020-12-23,18:00:00,404.88,123.24,650.1,151.4
2020-12-23,19:00:00,390.37,112.25,633.49,138.68
2020-12-23,20:00:00,381.21,128.12,584.56,184.13
2020-12-23,21:00:00,362.26,129.96,518.3,135.18
2020-12-23,22:00:00,341.04,107.01,493.08,147.59
2020-12-23,23:00:00,318.56,89.5,469.55,152.08
2020-12-24,0:00:00,328.94,89.64,466.05,128.84
2020-12-24,1:00:00,321.09,90.55,460.13,134.91
2020-12-24,2:00:00,314.24,108.08,476.73,162.3
2020-12-24,3:00:00,359.42,123.82,532.78,140.37
2020-12-24,4:00:00,348.6,129,519.27,136.25
2020-12-24,5:00:00,336.98,108.42,474.11,125.96
2020-12-24,6:00:00,252.59,80.26,380.64,106.78
2020-12-24,7:00:00,185.78,65.36,294.01,83.17
2020-12-24,8:00:00,166.96,41.89,270.14,77.29
2020-12-24,9:00:00,140.19,39.77,236.98,64.89
2020-12-24,10:00:00,130.28,28.76,224.2,52.39
2020-12-24,11:00:00,129.57,31.56,265.33,71.63
2020-12-24,12:00:00,165.4,71.12,336.79,140.09
2020-12-24,13:00:00,187.18,67.9,358.78,145.36
2020-12-24,14:00:00,274.64,126.09,492.58,178.6
2020-12-24,15:00:00,328.02,171.25,576.97,224.48
2020-12-24,16:00:00,309.99,126.02,533.9,182.89
2020-12-24,17:00:00,331.99,99,525.37,149.45
2020-12-24,18:00:00,291.96,85.88,475.85,152.16
2020-12-24,19:00:00,284.92,95.33,454.89,138.94
2020-12-24,20:00:00,275.47,87.66,421.39,116.62
2020-12-24,21:00:00,256.4,81.68,402.15,113.65
2020-12-24,22:00:00,227.38,72.46,344.81,112
2020-12-24,23:00:00,231.11,77.12,341.45,89.76
2020-12-25,0:00:00,213.07,72.24,303.69,85.15
2020-12-25,1:00:00,198.01,72.01,294.45,98.23
2020-12-25,2:00:00,205.31,67.23,301.6,86.96
2020-12-25,3:00:00,215.86,76.79,313.67,101.5
2020-12-25,4:00:00,213.12,63.03,317.3,81.08
2020-12-25,5:00:00,193.54,68.43,298.53,94.12
2020-12-25,6:00:00,149.39,38.63,260.07,76.93
2020-12-25,7:00:00,100.1,29.38,196.68,76.41
2020-12-25,8:00:00,NaN,NaN,NaN,NaN
2020-12-25,9:00:00,71.07,13.48,162.61,74.36
2020-12-25,10:00:00,77.32,15.74,163.4,51.46
2020-12-25,11:00:00,83.77,20.34,177.81,61.62
2020-12-25,12:00:00,106.51,33.61,226.77,83.54
2020-12-25,13:00:00,161.03,95.79,321.32,139.21
2020-12-25,14:00:00,225.11,137.36,402.01,184.32
2020-12-25,15:00:00,219.27,86.84,369.13,131.32
2020-12-25,16:00:00,233.29,89.39,397.4,143.18
2020-12-25,17:00:00,234.62,80.09,378.05,153.3
2020-12-25,18:00:00,228.29,71.23,357.31,118.15
2020-12-25,19:00:00,197.48,64.91,342.25,123.38
2020-12-25,20:00:00,211.08,60.8,323.51,104.96
2020-12-25,21:00:00,211.34,60.49,303.38,85.41
2020-12-25,22:00:00,203.54,59.98,285.88,80.02
2020-12-25,23:00:00,206.35,72.51,285.77,90.25
2020-12-26,0:00:00,185.99,71,259.52,82.32
2020-12-26,1:00:00,196.18,65.41,266.02,68.67
2020-12-26,2:00:00,211.12,97.08,296.14,123.3
2020-12-26,3:00:00,246.02,100.64,340.58,109.1
2020-12-26,4:00:00,239.43,92.23,343.73,110.91
2020-12-26,5:00:00,209.35,78.15,326.2,75.27
2020-12-26,6:00:00,171.59,58.22,287.48,46.14
2020-12-26,7:00:00,132.82,53.29,233.38,66.09
2020-12-26,8:00:00,113.53,39.15,192.23,60.82
2020-12-26,9:00:00,100.57,35.18,180.5,61.64
2020-12-26,10:00:00,99.22,30.51,181.94,56.15
2020-12-26,11:00:00,99.21,30.9,205.24,59.61
2020-12-26,12:00:00,NaN,NaN,NaN,NaN
2020-12-26,13:00:00,176.47,60.03,347.15,119.35
2020-12-26,14:00:00,296.78,173.18,468.94,172.8
2020-12-26,15:00:00,320.9,168.04,482.69,221.09
2020-12-26,16:00:00,339.03,129.33,524.4,185.42
2020-12-26,17:00:00,321.1,107.03,491.02,159.55
2020-12-26,18:00:00,294.05,102.05,434.78,173.88
2020-12-26,19:00:00,278,96.85,420.38,134.07
2020-12-26,20:00:00,234.38,82.24,347.74,116.88
2020-12-26,21:00:00,237.14,86.53,356.7,131.59
2020-12-26,22:00:00,240.62,90.93,351.85,139.37
2020-12-26,23:00:00,256.88,85.69,363.77,133.54
2020-12-27,0:00:00,272.87,73.3,373.25,98.83
2020-12-27,1:00:00,245.51,88.06,344.38,116.24
2020-12-27,2:00:00,277.76,133.45,398.9,166.49
2020-12-27,3:00:00,305.18,114.52,446.33,150.29
2020-12-27,4:00:00,310.34,110.29,456.31,136.72
2020-12-27,5:00:00,304.84,113.23,453.15,153.94
2020-12-27,6:00:00,278.25,116.14,406.88,156.03
2020-12-27,7:00:00,246.07,109.93,386.3,140
2020-12-27,8:00:00,180.44,55.86,303.14,93
2020-12-27,9:00:00,150.3,43.77,280.31,83.49
2020-12-27,10:00:00,152.7,37.65,282,92.28
2020-12-27,11:00:00,161.98,42.67,304.85,91.19
2020-12-27,12:00:00,194.08,51.5,331.44,86.18
2020-12-27,13:00:00,217.27,51,364.08,63.98
2020-12-27,14:00:00,205.47,59.62,335.55,88.2
2020-12-27,15:00:00,201.86,60.3,350.85,98.18
2020-12-27,16:00:00,151.5,61.46,369.92,85.11
2020-12-27,17:00:00,80.39,43.75,293.7,76.64
2020-12-27,18:00:00,82.6,28.55,256.93,77.07
2020-12-27,19:00:00,87.92,28.1,249.07,68.12
2020-12-27,20:00:00,98.21,24.42,238.14,52.76
2020-12-27,21:00:00,100.22,25.96,230.92,68.88
2020-12-27,22:00:00,111.23,23.85,241.31,47.64
2020-12-27,23:00:00,118.78,32.93,245.46,78.61
2020-12-28,0:00:00,120.45,31.35,236.93,73.36
2020-12-28,1:00:00,125.22,36.28,246.57,74.8
2020-12-28,2:00:00,144.63,48.79,273.4,78.82
2020-12-28,3:00:00,145.94,52.35,305.48,93.11
2020-12-28,4:00:00,104.4,44.58,287.12,78.87
2020-12-28,5:00:00,72.45,30.64,267.45,75.64
2020-12-28,6:00:00,66.51,21.02,240.38,64.01
2020-12-28,7:00:00,58.37,17.52,219.63,60.03
2020-12-28,8:00:00,51.58,15.13,213.67,38.34
2020-12-28,9:00:00,43.02,13.77,193.02,58.83
2020-12-28,10:00:00,40.83,15.42,191.05,55.23
2020-12-28,11:00:00,43.58,14.09,185.4,57.68
2020-12-28,12:00:00,54.79,22.76,218.99,76.07
2020-12-28,13:00:00,89.27,46.7,266.81,96.26
2020-12-28,14:00:00,117.59,49.09,299.35,98.34
2020-12-28,15:00:00,134.77,56.66,332.47,114.05
2020-12-28,16:00:00,149.35,49.24,343.62,95.35
2020-12-28,17:00:00,129.56,33.67,293.07,83
2020-12-28,18:00:00,117.54,36.27,280.42,102.9
2020-12-28,19:00:00,116.35,35,265.83,72.61
2020-12-28,20:00:00,116.08,26.95,275.48,57.98
2020-12-28,21:00:00,108.91,23.59,260.79,49.46
2020-12-28,22:00:00,108.03,30.51,252.48,69.79
2020-12-28,23:00:00,118.38,43.36,257.24,77.08
2020-12-29,0:00:00,128.23,40.37,274.73,62.37
2020-12-29,1:00:00,147.44,47.46,289.67,80.93
2020-12-29,2:00:00,152.97,47.99,304.63,78.37
2020-12-29,3:00:00,176.3,62.38,351.49,111.25
2020-12-29,4:00:00,156.91,52.81,328.21,89.98
2020-12-29,5:00:00,131.3,37.28,306.78,83.61
2020-12-29,6:00:00,110.66,32.67,270.45,73.55
2020-12-29,7:00:00,103.88,25.98,255.61,77.01
2020-12-29,8:00:00,96.57,26.86,245.8,66.82
2020-12-29,9:00:00,93.47,16.51,231.35,59.62
2020-12-29,10:00:00,111.27,183.22,206.05,62.04
2020-12-29,11:00:00,76.04,25.56,197.76,57.17
2020-12-29,12:00:00,92.96,63.52,230.55,91.34
2020-12-29,13:00:00,120.83,70.5,259.2,103.74
2020-12-29,14:00:00,145.75,85.23,296.03,108.23
2020-12-29,15:00:00,142.41,62.91,270.62,97.29
2020-12-29,16:00:00,148.85,70.03,256.68,104.77
2020-12-29,17:00:00,132.58,58.09,235.1,87.28
2020-12-29,18:00:00,101.17,46.85,197.14,66.39
2020-12-29,19:00:00,95.46,40.07,183.97,59.55
2020-12-29,20:00:00,114.31,66.76,207.03,89.92
2020-12-29,21:00:00,102.98,55.46,183.55,73.32
2020-12-29,22:00:00,105.55,50.28,178.65,68.34
2020-12-29,23:00:00,117.49,54.11,186.59,48.14
2020-12-30,0:00:00,114.63,55.27,172.35,48.58
2020-12-30,1:00:00,111.28,45.89,181.39,50.63
2020-12-30,2:00:00,134.81,50.03,209.96,54.9
2020-12-30,3:00:00,140.33,51.9,206.23,58.75
2020-12-30,4:00:00,150.52,51.8,223.1,54.49
2020-12-30,5:00:00,153,63.46,237.85,63.04
2020-12-30,6:00:00,132.25,53.54,230.91,56.05
2020-12-30,7:00:00,138.99,54.99,239.84,53.74
2020-12-30,8:00:00,136.48,59.81,241.36,65.31
2020-12-30,9:00:00,118.18,52.18,237.13,39.82
2020-12-30,10:00:00,118.73,45.89,219.59,51.84
2020-12-30,11:00:00,123.26,60.89,231.32,67.83
2020-12-30,12:00:00,141.65,66.48,250.97,83.2
2020-12-30,13:00:00,193.03,90.99,301,110.84
2020-12-30,14:00:00,198.97,96.61,307.49,102.52
2020-12-30,15:00:00,194.55,77.32,307.07,94.21
2020-12-30,16:00:00,191.51,71.41,297.73,81.46
2020-12-30,17:00:00,189.63,68.27,289.38,77.9
2020-12-30,18:00:00,167.91,67.59,260.13,83.53
2020-12-30,19:00:00,173.03,60.08,271.58,76.4
2020-12-30,20:00:00,164.26,63.94,253.97,72.17
2020-12-30,21:00:00,166.76,56.15,245.9,68.36
2020-12-30,22:00:00,156.09,54.95,234.42,65.58
2020-12-30,23:00:00,161.51,55.27,228.71,66.63
2020-12-31,0:00:00,148.28,56.26,213.17,57.6
2020-12-31,1:00:00,149.61,53.8,211.1,56.36
2020-12-31,2:00:00,147.64,50.92,206.25,57.56
2020-12-31,3:00:00,151.96,53.3,219.47,59.72
2020-12-31,4:00:00,167.39,49.66,243.32,66.06
2020-12-31,5:00:00,196.72,56.88,287.37,76.03
2020-12-31,6:00:00,206.37,89.27,322.4,106.26
